"subject","activity","[mean of] tBodyAcc-mean()-X","[mean of] tBodyAcc-mean()-Y","[mean of] tBodyAcc-mean()-Z","[mean of] tBodyAcc-std()-X","[mean of] tBodyAcc-std()-Y","[mean of] tBodyAcc-std()-Z","[mean of] tGravityAcc-mean()-X","[mean of] tGravityAcc-mean()-Y","[mean of] tGravityAcc-mean()-Z","[mean of] tGravityAcc-std()-X","[mean of] tGravityAcc-std()-Y","[mean of] tGravityAcc-std()-Z","[mean of] tBodyAccJerk-mean()-X","[mean of] tBodyAccJerk-mean()-Y","[mean of] tBodyAccJerk-mean()-Z","[mean of] tBodyAccJerk-std()-X","[mean of] tBodyAccJerk-std()-Y","[mean of] tBodyAccJerk-std()-Z","[mean of] tBodyGyro-mean()-X","[mean of] tBodyGyro-mean()-Y","[mean of] tBodyGyro-mean()-Z","[mean of] tBodyGyro-std()-X","[mean of] tBodyGyro-std()-Y","[mean of] tBodyGyro-std()-Z","[mean of] tBodyGyroJerk-mean()-X","[mean of] tBodyGyroJerk-mean()-Y","[mean of] tBodyGyroJerk-mean()-Z","[mean of] tBodyGyroJerk-std()-X","[mean of] tBodyGyroJerk-std()-Y","[mean of] tBodyGyroJerk-std()-Z","[mean of] tBodyAccMag-mean()","[mean of] tBodyAccMag-std()","[mean of] tGravityAccMag-mean()","[mean of] tGravityAccMag-std()","[mean of] tBodyAccJerkMag-mean()","[mean of] tBodyAccJerkMag-std()","[mean of] tBodyGyroMag-mean()","[mean of] tBodyGyroMag-std()","[mean of] tBodyGyroJerkMag-mean()","[mean of] tBodyGyroJerkMag-std()","[mean of] fBodyAcc-mean()-X","[mean of] fBodyAcc-mean()-Y","[mean of] fBodyAcc-mean()-Z","[mean of] fBodyAcc-std()-X","[mean of] fBodyAcc-std()-Y","[mean of] fBodyAcc-std()-Z","[mean of] fBodyAcc-meanFreq()-X","[mean of] fBodyAcc-meanFreq()-Y","[mean of] fBodyAcc-meanFreq()-Z","[mean of] fBodyAccJerk-mean()-X","[mean of] fBodyAccJerk-mean()-Y","[mean of] fBodyAccJerk-mean()-Z","[mean of] fBodyAccJerk-std()-X","[mean of] fBodyAccJerk-std()-Y","[mean of] fBodyAccJerk-std()-Z","[mean of] fBodyAccJerk-meanFreq()-X","[mean of] fBodyAccJerk-meanFreq()-Y","[mean of] fBodyAccJerk-meanFreq()-Z","[mean of] fBodyGyro-mean()-X","[mean of] fBodyGyro-mean()-Y","[mean of] fBodyGyro-mean()-Z","[mean of] fBodyGyro-std()-X","[mean of] fBodyGyro-std()-Y","[mean of] fBodyGyro-std()-Z","[mean of] fBodyGyro-meanFreq()-X","[mean of] fBodyGyro-meanFreq()-Y","[mean of] fBodyGyro-meanFreq()-Z","[mean of] fBodyAccMag-mean()","[mean of] fBodyAccMag-std()","[mean of] fBodyAccMag-meanFreq()","[mean of] fBodyBodyAccJerkMag-mean()","[mean of] fBodyBodyAccJerkMag-std()","[mean of] fBodyBodyAccJerkMag-meanFreq()","[mean of] fBodyBodyGyroMag-mean()","[mean of] fBodyBodyGyroMag-std()","[mean of] fBodyBodyGyroMag-meanFreq()","[mean of] fBodyBodyGyroJerkMag-mean()","[mean of] fBodyBodyGyroJerkMag-std()","[mean of] fBodyBodyGyroJerkMag-meanFreq()"
"11","11","STANDING",0.276431750212766,-0.013852639906383,-0.109012535851064,-0.993833095106383,-0.980310969361702,-0.978642148085106,0.752601201914894,0.146971505106383,0.124226706595745,-0.992288165744681,-0.987608432553192,-0.981135368510638,0.0761376273829787,0.00970699399297872,0.00183568288670638,-0.991647618510638,-0.98515558,-0.989711011914894,-0.0327097992340426,-0.0697132204893617,0.0844357014893617,-0.992325807659574,-0.988770064893617,-0.98285359,-0.0961753459361702,-0.0401758820425532,-0.0541160724744681,-0.994016598297872,-0.994182068510638,-0.993440028723404,-0.985727391914894,-0.985166344468085,-0.985727391914894,-0.985166344468085,-0.989855419787234,-0.991820164893617,-0.978019352765957,-0.982054220851064,-0.994765626595745,-0.995259656170213,-0.992917484042553,-0.980613284042553,-0.983471008723404,-0.994257493829787,-0.98063176893617,-0.97703234893617,0.0374018576114255,0.182239828904255,0.225592609574468,-0.991930531702128,-0.985040744680851,-0.988099709148936,-0.992078250212766,-0.986420105319149,-0.989855999574468,0.264901276617021,-0.00713439894617021,0.0993449534382979,-0.990345481276596,-0.989964915106383,-0.98332456,-0.992928677446808,-0.988145391702128,-0.984290444468085,0.0980981101244681,-0.0812012562531915,0.163268187065957,-0.986906683829787,-0.985940114042553,0.332447755191489,-0.990964204680851,-0.991884701702128,0.464102825193617,-0.986533311702128,-0.982217319361702,0.0920652023425532,-0.995081752765957,-0.995511989361702,0.360922609319149
"12","11","WALKING",0.27501643433841,-0.0188083512832135,-0.107019567855071,-0.467582817152124,-0.366850586137035,-0.466347746299344,0.911564975739331,-0.260719339414649,-0.103442641882798,-0.969311300915327,-0.948897347123057,-0.930889133442143,0.0799962762694078,0.0125130239265832,-0.000800483885196967,-0.563043636162741,-0.583850154334998,-0.741670107994396,-0.0452276225254547,-0.0610754737402976,0.0921453669990311,-0.642094960498403,-0.628958379287098,-0.550772736085183,-0.0894295736541609,-0.0495813781612535,-0.0621348014401005,-0.765049004335544,-0.813255235767124,-0.720829775112676,-0.410881302112276,-0.442727698405497,-0.410881302112276,-0.442727698405497,-0.602479803544311,-0.574180368740604,-0.49262217698941,-0.602620051168818,-0.777221079276227,-0.819021790611825,-0.514954222929028,-0.447895172207074,-0.583470414150086,-0.451048380903045,-0.368307976871226,-0.450300453203708,-0.366775120654881,-0.168208697089592,-0.189818015337078,-0.587094793486722,-0.598659422352047,-0.718929182589135,-0.577388514464141,-0.596591237355868,-0.763148934159502,-0.276320309480722,-0.393806137916819,-0.331802928500076,-0.632491159917965,-0.693488079316439,-0.572567564213315,-0.650354576992308,-0.600475210736237,-0.586612715255966,-0.295367087667718,-0.335237766727287,-0.235221393643259,-0.469753423255443,-0.515710102111138,-0.10774673630481,-0.572662823030851,-0.578946672515944,0.0369923241317517,-0.687443282707225,-0.619820361350637,-0.216674636294668,-0.813669140070417,-0.840030639214325,0.0935946689070065
"13","12","LAYING",0.280866456333333,-0.0229310361516667,-0.1192629967,-0.27934423665,-0.253394872443333,-0.504088390666667,0.949145750833333,-0.175499767116667,0.0574424570338333,-0.970722797666667,-0.946128506833333,-0.9307530165,0.05827727145,0.0186482212416667,-0.00228380042666667,-0.422631155683333,-0.450381189046667,-0.665176216,-0.0338685871866667,-0.0776805396123333,0.0676324383333333,-0.585790442566667,-0.649583695666667,-0.475021872333333,-0.0998658452416667,-0.0347521198458333,-0.0421769129316667,-0.51908650908,-0.729480225333333,-0.603096062333333,-0.268811010266667,-0.283097290616667,-0.268811010266667,-0.283097290616667,-0.475305006808333,-0.433867414413333,-0.453413918783333,-0.553588120016667,-0.659371426,-0.670267821166667,-0.3456662887,-0.324759872436667,-0.54713490675,-0.255830631866667,-0.266040063366667,-0.5208909535,-0.269385998831667,-0.147746442123333,-0.0581551004533333,-0.444826314581667,-0.483826514083333,-0.638844486833333,-0.452493804083333,-0.451349711953333,-0.6902678565,-0.15931378,-0.415260939916667,-0.286106452641667,-0.461102011483333,-0.647707795333333,-0.459040224683333,-0.6269961779,-0.654299956333333,-0.530134470833333,-0.10961348274,-0.0685644888933333,-0.172286569916667,-0.309743045061667,-0.380910331316667,-0.0440984519303333,-0.422606523516667,-0.454639804868333,0.047377396415,-0.584542748166667,-0.61078995375,-0.0555488647616667,-0.6791624765,-0.681660796666667,-0.053673593305
"14","12","SITTING",0.275237691960784,-0.019299687783902,-0.109627508686275,-0.127119034137255,-0.0656833149078431,-0.348311142352941,0.950425645490196,-0.150270708901961,0.0866108740092157,-0.967146407843137,-0.946002853921569,-0.95062571254902,0.100490395905882,-0.0167799194413725,-0.0253766132111765,-0.269018452764706,-0.264955297580412,-0.497529213137255,0.0212200242705882,-0.0959954779607843,0.0946280402617647,-0.467578406470588,-0.556279964901961,-0.337793057117647,-0.0929125278294118,-0.0451989217843137,-0.0629687125294118,-0.377819937843137,-0.632107158235294,-0.487304186862745,-0.0999000760176471,-0.137212587509804,-0.0999000760176471,-0.137212587509804,-0.295680203166667,-0.268254239,-0.339753638431373,-0.462737447843137,-0.535799160588235,-0.596768472941177,-0.200560341464706,-0.117850733117647,-0.383234365294118,-0.102678982647059,-0.10087363357451,-0.38243593627451,-0.433100377705882,-0.0886290594039216,0.0497957029078431,-0.308746040078431,-0.313777627352941,-0.482646506470588,-0.29399681845098,-0.261421664707843,-0.512056772156863,-0.349380255358824,-0.487202544117647,-0.343960621058824,-0.315467189784314,-0.54705802745098,-0.308490015490196,-0.517183356862745,-0.566066541372549,-0.409940813529412,-0.0812487859294118,-0.0131504903117647,-0.114921289745098,-0.160307148429412,-0.261028144243137,-0.0419615006470588,-0.278528806470588,-0.263084229254902,0.0096143489372549,-0.492169788627451,-0.536593191372549,0.0488851506745098,-0.606257769607843,-0.613090037254902,0.0499555200466863
"15","12","STANDING",0.277283071803279,-0.0159057297393443,-0.108696767213115,-0.391397294114754,-0.369317952754098,-0.517533790983607,0.523384912131148,0.147126756442623,0.251986544852459,-0.979305015737705,-0.967435876229508,-0.965313988852459,0.0924521774590164,0.0136995059295082,-0.0069109152042623,-0.459031117529508,-0.438042142531148,-0.57389326,-0.0143097564262295,-0.0865120743770492,0.0788113367901639,-0.596207407688525,-0.675482704918033,-0.528402909672131,-0.0992437577734426,-0.0385853822721311,-0.0537998846278689,-0.531932214,-0.696273069672131,-0.59412728147541,-0.360492953262295,-0.440886558377049,-0.360492953262295,-0.440886558377049,-0.458955299180328,-0.441387046098361,-0.525963842032787,-0.601524734972131,-0.632460008032787,-0.678252141803279,-0.423726421183607,-0.369536069229508,-0.522661955245902,-0.380309217983607,-0.409325738754098,-0.553669887540984,-0.328639784262295,0.0841661029245902,0.273210711934426,-0.499090059737705,-0.467827673013115,-0.572400036557377,-0.465840115632787,-0.444017033657377,-0.574763363606557,-0.206713380904918,-0.215127777360656,-0.171707799786885,-0.492581925098361,-0.6618053,-0.485446691147541,-0.62953669804918,-0.687132297704918,-0.587436720819672,-0.0391821743852459,0.0636788357,0.0495958882344262,-0.437634076622951,-0.530798343778689,0.136604076065574,-0.458488736262295,-0.425351326647541,0.123822936245902,-0.623593420163934,-0.65551660395082,0.152800606093098,-0.690216505901639,-0.686982498196721,0.167371746395082
"16","12","WALKING",0.277600373142252,-0.0159439341499353,-0.106202900521483,-0.926014069660936,-0.893646947941918,-0.924235144609476,0.6538501418,0.14658350968311,0.236815277287482,-0.973585121582274,-0.964706906632821,-0.959642644922743,0.0781834056621739,0.00755530265278974,-0.00384339599336366,-0.940437946091817,-0.937254285259777,-0.965734460726644,-0.0330913322647492,-0.0754987724807926,0.0863314999430825,-0.954925265654515,-0.953038172649275,-0.927716826046823,-0.0972931538032107,-0.0410777680653828,-0.0557657248729543,-0.955716923412999,-0.970891039789967,-0.95903595836767,-0.911467687986622,-0.898448573594292,-0.911467687986622,-0.898448573594292,-0.946157082159197,-0.939354321030546,-0.91230361424961,-0.93380429107893,-0.965698299994649,-0.968522970277146,-0.934627409486042,-0.907604582202586,-0.941359202124192,-0.922986760668562,-0.893080554788549,-0.920923612676923,-0.0850524645869119,0.102698060166249,0.133287385725184,-0.94228161846602,-0.938738178281048,-0.961757137336678,-0.94398617641505,-0.940091440169788,-0.968346147240357,0.186299956022208,-0.011537599254485,0.0516547422877481,-0.944175404936232,-0.956573463940914,-0.92857892972709,-0.958431414387848,-0.951455960262207,-0.934036089967113,0.0167999583827648,-0.17280302230839,0.0562570428486198,-0.908496309183512,-0.908651865224718,0.164555865558871,-0.936427778625017,-0.94264893888553,0.304693271059682,-0.944457874256076,-0.938318946071572,-0.0676836368923605,-0.968944612883835,-0.969794680164549,0.236095038981099
"17","13","LAYING",0.278065266290323,-0.0162224922833048,-0.112930721870968,-0.424745143387097,-0.351927079435484,-0.449800470645161,0.63762905516129,-0.0132797312903226,0.106487344072581,-0.979512155806452,-0.973105863387097,-0.960826712903226,0.0617531141774194,0.00218619121451613,-0.00723605973756452,-0.425165515646774,-0.299652776021774,-0.525938379354839,-0.0938448045383871,-0.0390600204322581,0.112802919670968,-0.659704720967742,-0.657856863548387,-0.400324114032258,-0.0775662109682258,-0.04353470995,-0.0554588302483871,-0.633503748870968,-0.727367370322581,-0.528374164193548,-0.362229952601613,-0.472854837354839,-0.362229952601613,-0.472854837354839,-0.380309309516129,-0.395178821432258,-0.507728561451613,-0.59207813483871,-0.660923111612903,-0.709446379516129,-0.39930583933871,-0.312275661520968,-0.455524512258065,-0.435690164870968,-0.415509623096774,-0.491161110967742,-0.317495174241935,0.149807089287097,0.281607844225806,-0.443651365559677,-0.363425056419355,-0.510817588709677,-0.457756001258065,-0.27811109925,-0.539782328064516,-0.188481414124194,-0.170506896346774,-0.132438628548387,-0.587545919032258,-0.655428953225806,-0.440423825564516,-0.68392061983871,-0.66285001016129,-0.443183121612903,-0.0664751735504839,-0.0592440834612903,0.00328495454516129,-0.421801973983871,-0.586780543748387,0.188596428209677,-0.390294534612903,-0.40641619766129,0.0919652109419355,-0.628490951935484,-0.638046273225806,0.0880154513419355,-0.712037156290323,-0.726586340322581,0.129525841943548
"18","13","SITTING",0.275368941020408,-0.0175791626918367,-0.108212791040816,-0.963576080204082,-0.968576094081633,-0.969371464285714,-0.487613120204082,0.546599145306122,0.832025618040816,-0.964607151020408,-0.992411558163265,-0.98507014122449,0.0845514339755102,0.0188487134265306,-0.000542805688571429,-0.973723847755102,-0.970829542244898,-0.976497621632653,-0.0242498159097959,-0.0945228985918367,0.128263601142857,-0.978953423061224,-0.978419107755102,-0.963584058979592,-0.100456781583673,-0.036333372564898,-0.065009401877551,-0.985262785306122,-0.988022212244898,-0.983786863469388,-0.965246135102041,-0.963768504693878,-0.965246135102041,-0.963768504693878,-0.974539511428571,-0.973370439795918,-0.948585772040816,-0.957823013265306,-0.987829282040816,-0.987257659183673,-0.96434137877551,-0.966614618367347,-0.97065216244898,-0.96335571122449,-0.970781394285714,-0.970434833265306,-0.177065577873469,0.269658071204082,0.356208527857143,-0.973770970204082,-0.971587461020408,-0.973792615306122,-0.976094045306122,-0.972012080408163,-0.977736237755102,0.0694678243608163,0.0561805376510204,0.125196553665306,-0.975168228163265,-0.979939391632653,-0.964670615714286,-0.980143898367347,-0.977743606122449,-0.966563693061224,0.0964602058446939,0.0202716819387755,0.220440715114286,-0.964905772653061,-0.968613415306122,0.366848669734694,-0.973218776530612,-0.972638900816327,0.378603793306122,-0.968948374285714,-0.958178646734694,0.196126353770816,-0.987900069795918,-0.987050658163265,0.346008599881633
"19","13","STANDING",0.27557372754386,-0.0175258073684211,-0.106577067526316,-0.991867914561404,-0.98392119245614,-0.982079739122807,0.576573980701754,0.241628453596491,0.345443721105263,-0.991640129473684,-0.99358398,-0.986492356140351,0.0759329595964912,0.0113423804235088,-0.0012522071052807,-0.989795714561403,-0.986726023508772,-0.989933948245614,-0.0328548114561404,-0.0738676917192982,0.0857909253333333,-0.991579658596491,-0.986205432105263,-0.980453171929825,-0.0967884230175439,-0.0405259256666667,-0.0555259105754386,-0.994626426842105,-0.993298481403509,-0.992670957719298,-0.988154769649123,-0.98601055,-0.988154769649123,-0.98601055,-0.990146115087719,-0.989474982807018,-0.977218885789474,-0.978415409298246,-0.994914903684211,-0.993396974385965,-0.990834774035088,-0.984124511754386,-0.985466995087719,-0.992336974385965,-0.983890008596491,-0.980763093333333,-0.00171563015964912,0.170841528758246,0.191650305231579,-0.989956911578947,-0.986986724210526,-0.98815205631579,-0.990538249649123,-0.987443773333333,-0.990297025614035,0.201022805122807,0.0173963338491228,0.0933952725929825,-0.990851582807018,-0.988036488070175,-0.981966128421053,-0.99187875754386,-0.985280668421053,-0.98176664122807,0.0525614175854386,-0.0826114761298246,0.0542509989701754,-0.986870534210526,-0.986869588947368,0.306549600749123,-0.988872809824561,-0.989095203157895,0.427676508275439,-0.985184655438596,-0.978074388245614,0.0515924390350877,-0.993632402280702,-0.993224860877193,0.280265411796491
"20","13","WALKING",0.278505311157103,-0.0167036818697239,-0.114474065111404,-0.444754152981167,-0.402657752965013,-0.489452412817293,0.916217519822752,-0.195792085481399,-0.151725027678452,-0.966949051002658,-0.95588121865013,-0.937525132391327,0.078680334415121,0.00220220210302605,-0.00673665639682186,-0.534954343162782,-0.526408988541784,-0.690409842963996,-0.078838308014832,-0.0375274377609701,0.123463212281347,-0.66164697778211,-0.681665833577567,-0.487563447372907,-0.0848750803119429,-0.0530471067634358,-0.0611084966582583,-0.728429974804099,-0.731733892400896,-0.683032747422286,-0.392093532390044,-0.471923871369394,-0.392093532390044,-0.471923871369394,-0.555487063404793,-0.535846609819915,-0.502321790959762,-0.606515900670123,-0.722814122778807,-0.737624070142587,-0.503498495168665,-0.44624925978932,-0.562533895329646,-0.425306983871628,-0.420898217169704,-0.493758538057778,-0.232837496500019,-0.0401568742173905,-0.0396840196990793,-0.560326104092986,-0.547554962344207,-0.662962691467429,-0.550201598935593,-0.536120704013359,-0.716498481381135,-0.124417788936874,-0.259038608912249,-0.224955510884509,-0.62794949224075,-0.666032305200033,-0.541018296992455,-0.676019254944201,-0.696051238291018,-0.522657152664456,-0.230946145059372,-0.0335868283235119,-0.144125680510344,-0.465426921656894,-0.558972622161108,0.0595535980309177,-0.520979124061594,-0.558740498965706,0.151627396442664,-0.659924291775651,-0.642542289143925,-0.0778312110605029,-0.737095188057586,-0.757225860235943,0.127427020910971
"21","14","LAYING",0.244444672745098,-0.013130076115098,-0.105679564078431,-0.954550356078431,-0.928285906666667,-0.940527094313725,0.281382900215686,0.351551629823529,0.291068450470588,-0.924852631764706,-0.964186840784314,-0.9514357,0.0932838327058823,-0.00169912442568627,-0.00221781597621569,-0.97624280745098,-0.964093440196078,-0.976539729803922,-0.0291143174686275,-0.0918545338823529,0.120432592980392,-0.97704851627451,-0.957364007647059,-0.942877610196078,-0.097607843254902,-0.0402686202019608,-0.0558107084705882,-0.982892623137255,-0.976413315686275,-0.975922247647059,-0.935955847843137,-0.911455336078431,-0.935955847843137,-0.911455336078431,-0.974860266470588,-0.968747591764706,-0.93630675745098,-0.942665923921569,-0.980568386862745,-0.97464759372549,-0.956615158823529,-0.938446676862745,-0.956263328627451,-0.953932943529412,-0.927255500392157,-0.936550550392157,-0.183300557282353,0.0155317367647059,0.00650011515686274,-0.976211419019608,-0.964630797647059,-0.973316086666667,-0.978538424509804,-0.966121967254902,-0.978452875882353,0.0237413113901961,-0.155415065093529,-0.0891264995568627,-0.972487126078431,-0.960842486862745,-0.946022665098039,-0.978506622745098,-0.955903411176471,-0.947247653137255,-0.107014919205882,-0.296253995686275,-0.109310947835294,-0.929233937254902,-0.915960567333333,-0.00415402121568628,-0.96788337,-0.968791848823529,0.171054796135294,-0.953952380784314,-0.945808590588235,-0.15102275887451,-0.974850204901961,-0.975834278039216,0.108717046366667
"22","14","SITTING",0.280947608518519,-0.0118887495185185,-0.100848409981481,-0.979591475185185,-0.932961780740741,-0.93496855537037,0.882316309259259,-0.0106605075185185,0.163486752112407,-0.977817041296296,-0.95763482,-0.931113601777778,0.0744761692962963,0.00251106090740741,-0.00151601397925926,-0.979706609444444,-0.972070851296296,-0.97434857,-0.0344972060683333,-0.0668926116481482,0.0606577603888889,-0.951647256481482,-0.948560346296296,-0.944573065555556,-0.0966437845,-0.0419918780259259,-0.0470396926481481,-0.969115924259259,-0.972138663518519,-0.976444943888889,-0.951453523888889,-0.934101663518519,-0.951453523888889,-0.934101663518519,-0.978708229259259,-0.968291820555556,-0.922831531851852,-0.912502708703704,-0.978177313888889,-0.963944589259259,-0.977853565555556,-0.942428822592593,-0.947765613703704,-0.980448171481481,-0.931898745,-0.933199227962963,-0.0819510994685185,0.0226540318666667,0.138967668792593,-0.979682275185185,-0.971546397777778,-0.970687131666667,-0.981634249814815,-0.974861492222222,-0.976628768148148,0.177490112622222,-0.0989257746388889,-0.0168057676666667,-0.949655245,-0.953255941296296,-0.948114743333333,-0.953261386111111,-0.946571768333333,-0.948521836481481,-0.0796342817537037,-0.307293876722222,-0.136997730616667,-0.942088745185185,-0.939661276296296,0.122118570796111,-0.968374737407407,-0.967189769814815,0.206806836805556,-0.933275046296296,-0.915361681481481,-0.20581769412963,-0.965857794444444,-0.963735674074074,0.114235205512222
"23","14","STANDING",0.273512403166667,-0.021738187865,-0.106668787466667,-0.82866051292,-0.718610442385,-0.786244672333333,0.891029317666667,-0.314224242,0.0153433054166667,-0.9713684685,-0.952207624,-0.940007557833333,0.0826943770833333,0.00903909591666667,-0.0110554958271,-0.835035914733333,-0.831597157,-0.8806304205,-0.01735264502,-0.0704806497401667,0.07973751863,-0.8270138635,-0.777756363166667,-0.73606060685,-0.108115142733333,-0.0367176188966667,-0.0606993094333333,-0.838165917333333,-0.859444382833333,-0.843444402833333,-0.7717818262,-0.7892834595,-0.7717818262,-0.7892834595,-0.8441561185,-0.821555987833333,-0.739038512816667,-0.752323749666667,-0.856316520333333,-0.844452711666667,-0.82337470185,-0.757540449366667,-0.8141524995,-0.8314472475,-0.717905514233333,-0.788421185,-0.134438841098333,-0.12650945497,-0.050265125035,-0.8410020485,-0.836499239333333,-0.868381627833333,-0.843696856983333,-0.8382966315,-0.891613633666667,-0.017942160858,-0.355734268133333,-0.1624448640005,-0.799671322333333,-0.787054434,-0.745940902348333,-0.837387496333333,-0.774419476833333,-0.75771130465,-0.301249108116667,-0.34106761717,-0.262144373465,-0.79888744315,-0.817063459333333,-0.048049256385,-0.81704645576,-0.828782664,-0.0267544812033333,-0.785151188,-0.7747927615,-0.216956530627333,-0.846963423666667,-0.852241318166667,-0.100834410225
"24","14","WALKING",0.269882259186022,-0.0184927971962852,-0.112590122042143,-0.309436067043294,0.122185183085164,-0.39020630648008,0.554204878847248,-0.0288418440634024,0.0577443017500209,-0.955939826224315,-0.948041231495083,-0.942797002264072,0.0777122315859594,-0.000933690745831765,-0.0029391033660996,-0.336036371179159,-0.106035848959686,-0.544892434455409,-0.0338670979753296,-0.0691221721349019,0.0852129271068424,-0.440803310558652,-0.272839561055081,-0.244638789243252,-0.0785901820776313,-0.0464677732273237,-0.0548866920098305,-0.458649653757575,-0.43221027877738,-0.356180698466037,-0.163571866931272,-0.269961616939632,-0.163571866931272,-0.269961616939632,-0.305605091669586,-0.249339680559411,-0.194155741101678,-0.296646083193267,-0.43457303228734,-0.430270112834606,-0.32107282290408,0.042225444647625,-0.423632193892249,-0.307153730084765,0.0902605442969868,-0.420638403005671,-0.311074173927684,0.0354251998646671,0.154706454879284,-0.378269165982609,-0.166044660999519,-0.520020893961791,-0.351784330481239,-0.100809951735422,-0.568274399655869,-0.225688235436937,-0.358522941874765,-0.23421340167619,-0.338002386286905,-0.296290763825566,-0.199299178174275,-0.47550082666064,-0.265884549608855,-0.331510103826962,-0.124565565337452,-0.0582548151622055,-0.0842704578116485,-0.223377339843118,-0.415572774734599,0.123796472224482,-0.242663193430899,-0.264983654251389,0.0852499437512952,-0.326065035413913,-0.399914988091274,0.0783933286191337,-0.452642401458185,-0.442614831356983,0.0605407960833019
"25","15","LAYING",0.2767553125,-0.0128255214417778,-0.102396002652778,-0.989905036527778,-0.955423797361111,-0.950733865833333,0.9258660075,0.0638028212083333,0.0441952637777778,-0.989167468055556,-0.973630483055556,-0.955140852638889,0.0747464940972222,0.00838089525634722,-0.000415731306944445,-0.987463796805556,-0.977750455277778,-0.984327647361111,-0.0308165867111111,-0.0770143856513889,0.083005804625,-0.980997730138889,-0.980483987777778,-0.974803065972222,-0.0972159270694444,-0.0411918311944444,-0.0516774483263889,-0.9893311675,-0.990347425,-0.989723567361111,-0.965710155,-0.962661549861111,-0.965710155,-0.962661549861111,-0.984677309444444,-0.984187945694444,-0.966618556944444,-0.968936574722222,-0.991146795972222,-0.990573530833333,-0.988669564583333,-0.963573770972222,-0.965155006111111,-0.990555268194444,-0.953529180277778,-0.946857317083333,0.0120926729944444,-0.0307547080708333,0.1057036213975,-0.98775424125,-0.977682449861111,-0.98168201875,-0.988295982638889,-0.979517572777778,-0.9856232875,0.190804282115278,-0.0869380200972222,0.0511992646166667,-0.97985598625,-0.983071013194444,-0.976066549166667,-0.981545396111111,-0.97916057875,-0.976629886805556,-0.105607341915278,-0.179116694658333,-0.0241669695556944,-0.970414018888889,-0.96399194375,0.0727510056111111,-0.983247173888889,-0.984378459027778,0.359987114523611,-0.9781055,-0.968524074027778,-0.13900985176375,-0.990815280833333,-0.990632404583333,0.222571112541667
"26","15","SITTING",0.276041673050847,-0.019016503219661,-0.114633834881356,-0.742978191525424,-0.619772877050847,-0.673900484067797,0.947455723898305,-0.162490314661017,-0.110021108591525,-0.980393794067797,-0.944528616949153,-0.943152513389831,0.0855172043711864,-0.00193876493118644,-0.00620878967847458,-0.806613023559322,-0.795875674915254,-0.803773388305085,0.0102668558694915,-0.0759822555084746,0.0660476313559322,-0.80747312,-0.82084624338983,-0.702783608033898,-0.122683029338983,-0.0376630491389831,-0.0496318006440678,-0.843004667288136,-0.855913217457627,-0.861296504915254,-0.672068972033898,-0.71087246338983,-0.672068972033898,-0.71087246338983,-0.794827632033898,-0.775138179830508,-0.718284494237288,-0.777006091525424,-0.85859157338983,-0.852537004915254,-0.763429581016949,-0.684310461016949,-0.709329229152542,-0.736021232033898,-0.61280778340678,-0.680600656779661,-0.11412128959322,-0.158561458167797,-0.0651027643847458,-0.812235012372881,-0.798933126101695,-0.788304056271186,-0.818450255423729,-0.807283047627119,-0.817797095932203,-0.0154822671779661,-0.264086701881017,-0.123056657442373,-0.77703449440678,-0.811202873389831,-0.741010375084746,-0.818283815423729,-0.82879059779661,-0.718810791864407,-0.244479489840678,-0.0864938605898305,-0.163345262064407,-0.725425673050847,-0.747736855762712,-0.0957251634118644,-0.772796104915254,-0.779031202542373,0.197311719567797,-0.811373705084746,-0.793010475762712,-0.149239520940678,-0.855220447966102,-0.859369979661017,0.10902961649661
"27","15","STANDING",0.278045849962264,-0.0201693854566038,-0.103348472037736,-0.182697313258491,-0.0132556638264151,-0.275935389264151,0.876471261886792,-0.292168843433962,-0.0660753679128302,-0.960972454150943,-0.935628523962264,-0.924648699811321,0.0772426358113208,-0.00531758041943396,-0.013619456490566,-0.321483184811321,-0.267528533433962,-0.457786918811321,0.00462684113018868,-0.121970174981132,0.0826149388716981,-0.500703786603774,-0.316142464762075,-0.148184337728302,-0.132239274719057,-0.0232816352018868,-0.0573789749056604,-0.452244617592453,-0.490971064528302,-0.385357914849057,-0.106428642088679,-0.168817511177358,-0.106428642088679,-0.168817511177358,-0.320109787264151,-0.25231291745283,-0.178649993792453,-0.339538565698113,-0.466451999622641,-0.487430606603774,-0.248612665218868,-0.106200843719623,-0.316661078415094,-0.159945141611698,-0.0331918277716981,-0.314453259075472,-0.477889088867925,-0.0834160766037736,0.0202138324796792,-0.375395934750943,-0.320732081571698,-0.433595438132075,-0.328184315977358,-0.259454721056604,-0.480321314377358,-0.425922153584906,-0.469412039245283,-0.366000340377359,-0.362174379283019,-0.33429486615283,-0.166974550641509,-0.546292918301887,-0.313275012603774,-0.223256801584906,-0.115868803098113,-0.140347964028302,-0.178418372588679,-0.1738591519,-0.2963079231,-0.0179756319924528,-0.266932859732075,-0.242537342943396,-0.0317387667,-0.364749273339623,-0.43779124245283,0.0216291191396226,-0.484869527358491,-0.529340071132075,0.0653884205149057
